what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126930398
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126937164
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126938885
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126938919
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126939007
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126940810
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126946732
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126950522
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126950555
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126950591
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126950653
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126951846
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126956114
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126958945
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1452126959013
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126959072
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126960472
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.file.saveAll",1452126962915
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126989209
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126993066
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452126993099
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1452126993132
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452126993200
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452126995017
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452127003845
