what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1452107103094
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452107109582
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107144279
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107146806
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107147006
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107149328
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107155135
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107156471
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107185071
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107187455
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107187600
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107189538
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.edit.undo",1452107201287
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.edit.undo",1452107201795
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.edit.undo",1452107202572
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.edit.undo",1452107203632
executed,command,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui.edit.undo",1452107210529
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1452107216108
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452107221219
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452107223522
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1452109086653
started,bundle,org.eclipse.osgi,3.10.2.v20150203-1939,"org.eclipse.osgi",1452109086656
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.0.v20131217-1203,"org.eclipse.equinox.simpleconfigurator",1452109086657
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1452109086658
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1452109086658
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1452109086659
started,bundle,org.eclipse.compare.core,3.5.400.v20130903-0736,"org.eclipse.compare.core",1452109086660
started,bundle,org.eclipse.core.contenttype,3.4.200.v20140207-1251,"org.eclipse.core.contenttype",1452109086661
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20140210-1835,"org.eclipse.core.databinding.observable",1452109086663
started,bundle,org.eclipse.core.expressions,3.4.600.v20140128-0851,"org.eclipse.core.expressions",1452109086663
started,bundle,org.eclipse.core.filebuffers,3.5.400.v20140127-1516,"org.eclipse.core.filebuffers",1452109086664
started,bundle,org.eclipse.core.filesystem,1.4.100.v20140514-1614,"org.eclipse.core.filesystem",1452109086666
started,bundle,org.eclipse.core.net,1.2.200.v20140124-2013,"org.eclipse.core.net",1452109086666
started,bundle,org.eclipse.core.resources,3.9.1.v20140825-1431,"org.eclipse.core.resources",1452109086667
started,bundle,org.eclipse.core.runtime,3.10.0.v20140318-2214,"org.eclipse.core.runtime",1452109086667
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20140128-0851,"org.eclipse.core.runtime.compatibility",1452109086668
started,bundle,org.eclipse.core.variables,3.2.800.v20130819-1716,"org.eclipse.core.variables",1452109086668
started,bundle,org.eclipse.debug.core,3.9.1.v20140805-1629,"org.eclipse.debug.core",1452109086669
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20140424-2344,"org.eclipse.e4.core.commands",1452109086701
started,bundle,org.eclipse.e4.core.contexts,1.3.100.v20140407-1019,"org.eclipse.e4.core.contexts",1452109086702
started,bundle,org.eclipse.e4.core.di,1.4.0.v20140414-1837,"org.eclipse.e4.core.di",1452109086702
started,bundle,org.eclipse.e4.core.di.extensions,0.12.0.v20140417-2033,"org.eclipse.e4.core.di.extensions",1452109086703
started,bundle,org.eclipse.e4.core.services,1.2.1.v20140808-1251,"org.eclipse.e4.core.services",1452109086703
started,bundle,org.eclipse.e4.ui.bindings,0.10.200.v20140424-2042,"org.eclipse.e4.ui.bindings",1452109086723
started,bundle,org.eclipse.e4.ui.css.swt,0.11.101.v20140818-1343,"org.eclipse.e4.ui.css.swt",1452109086723
started,bundle,org.eclipse.e4.ui.di,1.0.0.v20140328-2112,"org.eclipse.e4.ui.di",1452109086723
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.0.v20140512-1820,"org.eclipse.e4.ui.model.workbench",1452109086724
started,bundle,org.eclipse.e4.ui.services,1.1.0.v20140328-1925,"org.eclipse.e4.ui.services",1452109086724
started,bundle,org.eclipse.equinox.app,1.3.200.v20130910-1609,"org.eclipse.equinox.app",1452109086724
started,bundle,org.eclipse.equinox.common,3.6.200.v20130402-1505,"org.eclipse.equinox.common",1452109086725
started,bundle,org.eclipse.equinox.console,1.1.0.v20140131-1639,"org.eclipse.equinox.console",1452109086725
started,bundle,org.eclipse.equinox.ds,1.4.200.v20131126-2331,"org.eclipse.equinox.ds",1452109086725
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1452109086726
started,bundle,org.eclipse.equinox.p2.core,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.core",1452109086726
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.0.v20131211-1531,"org.eclipse.equinox.p2.directorywatcher",1452109086728
started,bundle,org.eclipse.equinox.p2.engine,2.3.0.v20140506-1720,"org.eclipse.equinox.p2.engine",1452109086729
started,bundle,org.eclipse.equinox.p2.metadata,2.2.0.v20131211-1531,"org.eclipse.equinox.p2.metadata",1452109086729
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.100.v20131209-2144,"org.eclipse.equinox.p2.metadata.repository",1452109086730
started,bundle,org.eclipse.equinox.p2.operations,2.4.0.v20131119-0908,"org.eclipse.equinox.p2.operations",1452109086730
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.reconciler.dropins",1452109086730
started,bundle,org.eclipse.equinox.p2.repository,2.3.0.v20131211-1531,"org.eclipse.equinox.p2.repository",1452109086731
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.0.v20140408-1354,"org.eclipse.equinox.p2.transport.ecf",1452109086731
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20140422-1847,"org.eclipse.equinox.p2.ui.sdk.scheduler",1452109086731
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20131119-0908,"org.eclipse.equinox.p2.updatechecker",1452109086732
started,bundle,org.eclipse.equinox.preferences,3.5.200.v20140224-1527,"org.eclipse.equinox.preferences",1452109086732
started,bundle,org.eclipse.equinox.registry,3.5.400.v20140428-1507,"org.eclipse.equinox.registry",1452109086740
started,bundle,org.eclipse.equinox.security,1.2.0.v20130424-1801,"org.eclipse.equinox.security",1452109086741
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1452109086771
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1452109086771
started,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1452109086781
started,bundle,org.eclipse.jsch.core,1.1.500.v20131112-1442,"org.eclipse.jsch.core",1452109086781
started,bundle,org.eclipse.ltk.core.refactoring,3.6.101.v20140817-1500,"org.eclipse.ltk.core.refactoring",1452109086911
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring",1452109086912
started,bundle,org.eclipse.search,3.9.100.v20140226-1637,"org.eclipse.search",1452109086912
started,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1452109086913
started,bundle,org.eclipse.team.ui,3.7.100.v20130710-1213,"org.eclipse.team.ui",1452109086914
started,bundle,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console",1452109086914
started,bundle,org.eclipse.ui.editors,3.8.200.v20140401-1310,"org.eclipse.ui.editors",1452109086914
started,bundle,org.eclipse.ui.forms,3.6.100.v20140422-1825,"org.eclipse.ui.forms",1452109086915
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1452109086961
started,bundle,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views",1452109086962
started,bundle,org.eclipse.ui.workbench.texteditor,3.9.0.v20140411-1521,"org.eclipse.ui.workbench.texteditor",1452109086963
started,bundle,org.eclipse.update.configurator,3.3.300.v20140518-1928,"org.eclipse.update.configurator",1452109086982
started,bundle,org.eclipse.wb.core,1.7.0.r44x201405021445,"org.eclipse.wb.core",1452109087044
started,bundle,org.eclipse.wb.core.lib,1.7.0.r44x201405021445,"org.eclipse.wb.core.lib",1452109087078
started,bundle,org.eclipse.wst.common.frameworks,1.2.200.v201304241450,"org.eclipse.wst.common.frameworks",1452109087079
started,bundle,org.eclipse.wst.common.uriresolver,1.2.100.v201305141634,"org.eclipse.wst.common.uriresolver",1452109087079
started,bundle,org.eclipse.wst.dtd.ui,1.0.801.v201308100602,"org.eclipse.wst.dtd.ui",1452109087080
started,bundle,org.eclipse.wst.internet.cache,1.0.700.v201211211430,"org.eclipse.wst.internet.cache",1452109087080
started,bundle,org.eclipse.wst.sse.core,1.1.900.v201401092025,"org.eclipse.wst.sse.core",1452109087080
started,bundle,org.eclipse.wst.xsd.core,1.1.900.v201401141857,"org.eclipse.wst.xsd.core",1452109087081
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1452109087081
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1452109087081
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1452109087091
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1452109087092
started,bundle,com.ibm.icu,52.1.1.v201501240615,"com.ibm.icu",1452109087093
started,bundle,org.eclipse.core.jobs,3.6.1.v20141014-1248,"org.eclipse.core.jobs",1452109087093
started,bundle,org.eclipse.debug.ui,3.10.2.v20141014-1039,"org.eclipse.debug.ui",1452109087094
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.9.300.v20141126-1957,"org.eclipse.e4.ui.css.swt.theme",1452109087122
started,bundle,org.eclipse.e4.ui.workbench,1.2.2.v20141212-1259,"org.eclipse.e4.ui.workbench",1452109087122
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.1.2.v20141126-1310,"org.eclipse.e4.ui.workbench.addons.swt",1452109087217
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.12.2.v20150204-1353,"org.eclipse.e4.ui.workbench.renderers.swt",1452109087217
started,bundle,org.eclipse.e4.ui.workbench.swt,0.12.100.v20141126-1150,"org.eclipse.e4.ui.workbench.swt",1452109087218
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20141221-2352,"org.eclipse.ecf.filetransfer",1452109087218
started,bundle,org.eclipse.egit.core,3.4.2.201412180340-r,"org.eclipse.egit.core",1452109087218
started,bundle,org.eclipse.egit.ui,3.4.2.201412180340-r,"org.eclipse.egit.ui",1452109087219
started,bundle,org.eclipse.emf.common,2.10.1.v20150123-0348,"org.eclipse.emf.common",1452109087220
started,bundle,org.eclipse.emf.ecore,2.10.2.v20150123-0348,"org.eclipse.emf.ecore",1452109087221
started,bundle,org.eclipse.emf.ecore.xmi,2.10.2.v20150123-0348,"org.eclipse.emf.ecore.xmi",1452109087256
started,bundle,org.eclipse.epp.mpc.core,1.3.2.v20141216-2136,"org.eclipse.epp.mpc.core",1452109087257
started,bundle,org.eclipse.epp.mpc.ui,1.3.2.v20150204-1930,"org.eclipse.epp.mpc.ui",1452109087257
started,bundle,org.eclipse.jdt.core,3.10.2.v20150120-1634,"org.eclipse.jdt.core",1452109087258
started,bundle,org.eclipse.jdt.launching,3.7.102.v20141111-0953,"org.eclipse.jdt.launching",1452109087258
started,bundle,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui",1452109087262
started,bundle,org.eclipse.jface,3.10.2.v20141021-1035,"org.eclipse.jface",1452109087263
started,bundle,org.eclipse.jgit,3.4.2.201412180340-r,"org.eclipse.jgit",1452109087264
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.400.v201403261500,"org.eclipse.jst.common.project.facet.core",1452109087264
started,bundle,org.eclipse.m2e.core,1.5.1.20150109-1820,"org.eclipse.m2e.core",1452109087264
started,bundle,org.eclipse.m2e.core.ui,1.5.1.20150109-1820,"org.eclipse.m2e.core.ui",1452109087266
started,bundle,org.eclipse.m2e.editor,1.5.1.20150109-1820,"org.eclipse.m2e.editor",1452109087267
started,bundle,org.eclipse.m2e.editor.xml,1.5.1.20150109-1820,"org.eclipse.m2e.editor.xml",1452109087267
started,bundle,org.eclipse.m2e.jdt,1.5.1.20150109-1820,"org.eclipse.m2e.jdt",1452109087267
started,bundle,org.eclipse.m2e.logback.configuration,1.5.1.20150109-1820,"org.eclipse.m2e.logback.configuration",1452109087282
started,bundle,org.eclipse.mylyn.bugzilla.core,3.14.2.v20150217-2341,"org.eclipse.mylyn.bugzilla.core",1452109087294
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.bugzilla.ui",1452109087295
started,bundle,org.eclipse.mylyn.builds.ui,1.6.2.v20150218-0552,"org.eclipse.mylyn.builds.ui",1452109087295
started,bundle,org.eclipse.mylyn.commons.core,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.core",1452109087315
started,bundle,org.eclipse.mylyn.commons.net,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.net",1452109087315
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.notifications.core",1452109087328
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.notifications.feed",1452109087356
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.6.2.v20150217-2244,"org.eclipse.mylyn.commons.repositories.ui",1452109087365
started,bundle,org.eclipse.mylyn.commons.ui,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.ui",1452109087365
started,bundle,org.eclipse.mylyn.commons.workbench,3.14.2.v20150217-2244,"org.eclipse.mylyn.commons.workbench",1452109087366
started,bundle,org.eclipse.mylyn.context.core,3.14.2.v20150218-0125,"org.eclipse.mylyn.context.core",1452109087426
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.14.2.v20150218-0125,"org.eclipse.mylyn.context.tasks.ui",1452109087441
started,bundle,org.eclipse.mylyn.monitor.ui,3.14.2.v20150217-2244,"org.eclipse.mylyn.monitor.ui",1452109087441
started,bundle,org.eclipse.mylyn.tasks.ui,3.14.2.v20150217-2341,"org.eclipse.mylyn.tasks.ui",1452109087442
started,bundle,org.eclipse.mylyn.team.ui,3.14.2.v20150218-0125,"org.eclipse.mylyn.team.ui",1452109087442
started,bundle,org.eclipse.pde.core,3.10.2.v20150127-1015,"org.eclipse.pde.core",1452109087533
started,bundle,org.eclipse.pde.launching,3.6.200.v20140521-1231,"org.eclipse.pde.launching",1452109087574
started,bundle,org.eclipse.pde.ui,3.8.101.v20141001-1400,"org.eclipse.pde.ui",1452109087575
started,bundle,org.eclipse.team.cvs.core,3.3.600.v20131112-1442,"org.eclipse.team.cvs.core",1452109087576
started,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1452109087577
started,bundle,org.eclipse.ui,3.106.1.v20141002-1150,"org.eclipse.ui",1452109087578
started,bundle,org.eclipse.ui.ide,3.10.2.v20141118-1227,"org.eclipse.ui.ide",1452109087580
started,bundle,org.eclipse.ui.themes,1.0.1.v20141126-1957,"org.eclipse.ui.themes",1452109087580
started,bundle,org.eclipse.ui.trace,1.0.201.v20140702-1807,"org.eclipse.ui.trace",1452109087580
started,bundle,org.eclipse.ui.views.log,1.0.500.v20140512-1221,"org.eclipse.ui.views.log",1452109087616
started,bundle,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"org.eclipse.ui.workbench",1452109087616
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1452109087617
started,bundle,org.eclipse.wst.sse.ui,1.3.301.v201501151629,"org.eclipse.wst.sse.ui",1452109087618
started,bundle,org.eclipse.wst.validation,1.2.600.v201501211647,"org.eclipse.wst.validation",1452109087618
started,bundle,org.eclipse.wst.xml.core,1.1.902.v201501211904,"org.eclipse.wst.xml.core",1452109087618
started,bundle,org.eclipse.wst.xml.ui,1.1.501.v201501212057,"org.eclipse.wst.xml.ui",1452109087619
started,bundle,org.eclipse.xsd,2.10.0.v20150123-0452,"org.eclipse.xsd",1452109087619
os,sysinfo,,,"linux",1452109087664
arch,sysinfo,,,"x86_64",1452109087664
ws,sysinfo,,,"gtk",1452109087664
locale,sysinfo,,,"es_AR",1452109087664
processors,sysinfo,,,"4",1452109087664
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1452109087664
java.runtime.version,sysinfo,,,"1.8.0_66-b17",1452109087664
java.specification.name,sysinfo,,,"Java Platform API Specification",1452109087664
java.specification.vendor,sysinfo,,,"Oracle Corporation",1452109087664
java.specification.version,sysinfo,,,"1.8",1452109087664
java.vendor,sysinfo,,,"Oracle Corporation",1452109087664
java.version,sysinfo,,,"1.8.0_66",1452109087664
java.vm.info,sysinfo,,,"mixed mode",1452109087664
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1452109087664
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1452109087664
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1452109087664
java.vm.specification.version,sysinfo,,,"1.8",1452109087664
java.vm.vendor,sysinfo,,,"Oracle Corporation",1452109087664
java.vm.version,sysinfo,,,"25.66-b17",1452109087664
started,bundle,org.eclipse.jdt.junit.core,3.7.300.v20140409-1618,"org.eclipse.jdt.junit.core",1452109090238
started,bundle,org.eclipse.wst.server.core,1.6.2.v201409292121,"org.eclipse.wst.server.core",1452109090267
started,bundle,org.eclipse.wst.server.ui,1.5.100.v201407281532,"org.eclipse.wst.server.ui",1452109090286
started,bundle,org.eclipse.jdt.debug,3.8.102.v20150115-1323,"org.eclipse.jdt.debug",1452109091104
started,bundle,org.eclipse.jdt.debug.ui,3.6.300.v20140512-1926,"org.eclipse.jdt.debug.ui",1452109091169
started,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1452109091188
started,bundle,org.eclipse.m2e.launching,1.5.1.20150109-1820,"org.eclipse.m2e.launching",1452109091252
started,bundle,org.eclipse.wst.web,1.1.800.v201312041500,"org.eclipse.wst.web",1452109091290
started,bundle,org.eclipse.wst.common.emf,1.2.300.v201501292352,"org.eclipse.wst.common.emf",1452109091339
started,bundle,org.eclipse.jem.util,2.1.200.v201404021757,"org.eclipse.jem.util",1452109091356
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107081800,"org.eclipse.wst.common.emfworkbench.integration",1452109091360
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908251833,"org.eclipse.wst.common.core",1452109091392
started,bundle,org.eclipse.wst.common.modulecore,1.2.401.v201408132036,"org.eclipse.wst.common.modulecore",1452109091398
executed,command,org.eclipse.m2e.launching,1.5.1.20150109-1820,"org.eclipse.m2e.actions.LifeCycleInstall.run",1452109101354
started,bundle,org.datanucleus.ide.eclipse,4.0.0.release,"org.datanucleus.ide.eclipse",1452109101678
started,bundle,org.eclipse.jdt.apt.core,3.3.600.v20150122-0735,"org.eclipse.jdt.apt.core",1452109114623
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109115278
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109115968
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109121312
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109122907
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109156732
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1452109389330
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109762501
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109769295
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109770652
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109780049
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109781283
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109799501
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109800404
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109801922
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109806033
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109806604
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109806860
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109806901
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109890297
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109894004
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109896059
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1452109907263
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452109951398
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452110002090
opened,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452110029662
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1452110029855
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452110044452
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452110049412
deactivated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452110055875
activated,workbench,org.eclipse.ui.workbench,3.106.2.v20150204-1030,"",1452110113217
